Period,accel_x_peak1_magnitude,accel_x_peak1_location,accel_x_peak2_magnitude,accel_x_peak2_location,accel_x_trough1_magnitude,accel_x_trough1_location,accel_x_trough2_magnitude,accel_x_trough2_location,accel_y_peak1_magnitude, accel_y_peak1_location, accel_y_peak2_magnitude, accel_y_peak2_location,accel_y_trough1_magnitude,accel_y_trough1_location,accel_y_trough2_magnitude,accel_y_trough2_location,gyro_z_peak1_magnitude,gyro_z_peak1_location,gyro_z_peak2_magnitude,gyro_z_peak2_location,gyro_z_trough1_magnitude,gyro_z_trough1_location,gyro_z_trough2_magnitude,gyro_z_trough2_location,standard_deviation_peak,standard_deviation_trough
       409,        0.6634924412,       35.0000000000,        0.5790197849,      187.0000000000,       -1.6123864651,      119.0000000000,       -1.0474450588,      172.0000000000,        3.2603528500,      134.0000000000,        0.8311536908,      190.0000000000,     -471.4270324707,      110.0000000000,     -321.4483947754,       59.0000000000,      221.9933776855,      173.0000000000,      133.1261901855,        0.0000000000,     -471.4270324707,      110.0000000000,     -321.4483947754,       59.0000000000,        0.8734216690,        0.2305003107
       372,        0.7035315037,       20.0000000000,        0.4867346287,      181.0000000000,       -1.4629724026,      108.0000000000,       -0.9546716213,      369.0000000000,        2.8072278500,      127.0000000000,        0.5137708783,      188.0000000000,     -456.4581604004,       98.0000000000,     -296.8207092285,       46.0000000000,      218.1023864746,      165.0000000000,      120.4003601074,      371.0000000000,     -456.4581604004,       98.0000000000,     -296.8207092285,       46.0000000000,        0.8341042995,        0.2345663309
       394,        0.6810705662,       46.0000000000,        0.3773596287,      205.0000000000,       -1.6592614651,      130.0000000000,       -1.0157067776,        1.0000000000,        2.9009778500,      148.0000000000,        0.7344740033,      212.0000000000,     -472.7850646973,      122.0000000000,     -308.1122131348,       71.0000000000,      198.6626892090,      189.0000000000,      125.3594665527,       14.0000000000,     -472.7850646973,      122.0000000000,     -308.1122131348,       71.0000000000,        0.9217435122,        0.2325883210
       402,        0.6986486912,       54.0000000000,        0.4886877537,      204.0000000000,       -1.6192224026,      136.0000000000,       -1.0694177151,        7.0000000000,        2.9927747250,      151.0000000000,        0.7027357221,      212.0000000000,     -469.9927062988,      124.0000000000,     -302.2223205566,       73.0000000000,      215.8135681152,      191.0000000000,      164.8356781006,      400.0000000000,     -469.9927062988,      124.0000000000,     -302.2223205566,       73.0000000000,        0.8333343863,        0.2132602334
       419,        0.6147262454,       48.0000000000,        0.4130660892,      204.0000000000,       -1.7783401012,      133.0000000000,       -1.1308791637,      397.0000000000,        2.9518446922,      151.0000000000,        0.8204970360,      211.0000000000,     -432.9884338379,      122.0000000000,     -266.5303039551,       70.0000000000,      251.5971527100,      191.0000000000,      173.3653411865,       12.0000000000,     -432.9884338379,      122.0000000000,     -266.5303039551,       70.0000000000,        0.8892724514,        0.1743644029
       343,        0.6318160892,       23.0000000000,        0.6293746829,      174.0000000000,       -1.8012893200,      102.0000000000,       -1.1836135387,      153.0000000000,        3.0114150047,      121.0000000000,        0.5070204735,      185.0000000000,     -448.7507629395,       98.0000000000,     -265.0807189941,       47.0000000000,      277.5675964355,      160.0000000000,      105.9825210571,      342.0000000000,     -448.7507629395,       98.0000000000,     -265.0807189941,       47.0000000000,        0.9361519217,        0.1620543599
       474,        0.6279098392,       82.0000000000,        0.3461715579,      239.0000000000,       -1.6967971325,      159.0000000000,       -1.1015822887,       33.0000000000,        2.5714735985,      178.0000000000,        1.8400282860,      229.0000000000,     -439.8091125488,      158.0000000000,     -270.7112121582,      106.0000000000,      280.7566833496,      225.0000000000,      165.7817230225,       44.0000000000,     -439.8091125488,      158.0000000000,     -270.7112121582,      106.0000000000,        0.8164741993,        0.1688563526
       422,        0.6630660892,       22.0000000000,        0.3251754642,      131.0000000000,       -1.2646682262,      112.0000000000,       -0.8593948483,      177.0000000000,        2.3678603172,      131.0000000000,        1.0509657860,      182.0000000000,     -376.9581604004,       99.0000000000,     -259.8469543457,       47.0000000000,      232.9356536865,      178.0000000000,       98.3073501587,      404.0000000000,     -376.9581604004,       99.0000000000,     -259.8469543457,       47.0000000000,        0.7141677737,        0.1526536644
       442,        0.6369388700,       29.0000000000,        0.2253177762,      195.0000000000,       -1.2429440022,      111.0000000000,       -0.6765376925,      413.0000000000,        2.2013201714,      134.0000000000,        0.8097186685,      185.0000000000,     -407.6022949219,      107.0000000000,     -274.8203125000,       55.0000000000,      163.6257324219,      159.0000000000,       98.9284667969,      429.0000000000,     -407.6022949219,      107.0000000000,     -274.8203125000,       55.0000000000,        0.7020153999,        0.1718255728
       403,        0.6388919950,       20.0000000000,        0.2287357450,      182.0000000000,       -1.4187252522,      103.0000000000,       -0.7605220675,      388.0000000000,        2.2940936089,      121.0000000000,        1.2413592339,      172.0000000000,     -419.0158691406,       98.0000000000,     -282.1597900391,       47.0000000000,      177.0229492188,      151.0000000000,       98.8521728516,      394.0000000000,     -419.0158691406,       98.0000000000,     -282.1597900391,       47.0000000000,        0.7489398718,        0.1783208847
       436,        0.6471927762,       32.0000000000,        0.2800052762,      428.0000000000,       -1.4558346272,      119.0000000000,       -0.8293697238,      398.0000000000,        2.6041522026,      138.0000000000,        0.9425311685,      189.0000000000,     -432.4283447266,      114.0000000000,     -301.0043945312,       63.0000000000,      209.9361572266,      165.0000000000,      112.4630126953,      423.0000000000,     -432.4283447266,      114.0000000000,     -301.0043945312,       63.0000000000,        0.7596749067,        0.1782430708
       358,        0.6828373075,       19.0000000000,        0.2468021512,      184.0000000000,       -1.5686275959,      103.0000000000,       -0.5798580050,      156.0000000000,        2.4615740776,      122.0000000000,        0.6793475747,      173.0000000000,     -442.2702636719,       98.0000000000,     -297.1591796875,       47.0000000000,      180.7308349609,      147.0000000000,       76.9252929688,      353.0000000000,     -442.2702636719,       98.0000000000,     -297.1591796875,       47.0000000000,        0.8573426008,        0.1623402089
